185;Substituto de Prova;;;Uma alegação disfarçada de prova ou evidência, quando nenhuma prova ou evidência está realmente sendo oferecida.;A reivindicação X é feita. A reivindicação X é expressa de tal forma que nenhuma evidência é apresentada, ou nenhum pedido de evidência é bem-vindo. Portanto, X é verdadeiro.;afirmações que são universalmente aceitas como verdades evidentes não se aplicam. Se você colocar seu pênis em um picador de madeira, vai doer.;;;;se você tem pênis, não o coloque em um picador de madeira. 
186;Prova por Intimidação;prova por verbosidade, falácia de intimidação;argumentum verbosium;Fazer um argumento propositalmente difícil de entender na tentativa de intimidar seu público a aceitá-lo, ou aceitar um argumento sem evidências ou ser intimidado para questionar a autoridade ou suposições a priori de quem está apresentando o argumento.;A reivindicação A é feita pela pessoa 1. A pessoa 1 é muito intimidadora. Portanto, a afirmação A é verdadeira.;se você vive em um estado onde pode ser morto por fazer perguntas, isso não é uma falácia, mas uma técnica de sobrevivência.;;;;se você mora em um estado onde pode ser morto por fazer perguntas, mova-se. 
187;Comprovando a Inexistência;;;Exigir que alguém prove a inexistência de algo em vez de fornecer evidências adequadas para a existência desse algo. Embora seja possível provar a inexistência em situações especiais, como mostrar que um recipiente não contém determinados itens, não se pode provar a inexistência universal ou absoluta.;Não posso provar que X existe, então você prova que não existe. Se você não pode, X existe.;Se Ron dissesse: “Isso é impossível”, “não há como você estar sendo visitado”, ou fizesse alguma outra afirmação que exclua qualquer possibilidade, não importa quão remota (ou louca), então Sheila estaria no direito de pedir-lhe uma prova - contanto que ela esteja afirmando que ele não pode saber disso com certeza, e não espera realmente que ele apresente provas.;;;;Se você acha que está sendo visitado por alienígenas, deuses, espíritos, fantasmas ou quaisquer outros seres mágicos, apenas peça a eles informações que você possa verificar, especificamente com um terceiro neutro que prove sua existência. Isso seria simples para qualquer raça alienígena avançada, qualquer deus ou ser celestial. Algumas ideias de coisas para pedir: números da loteria futura (claro que você dará todos os seus ganhos para caridade) respostas para problemas científicos que têm respostas científicas, mas ainda não são conhecidas detalhes exatos dos principais eventos futuros Mas se esses seres apenas lhe disserem coisas como: passagens / ideias da Bíblia se você deve aceitar esse novo emprego ou não onde você deixou as chaves do carro que eles realmente existem, e outros continuarão a duvidar de você que você nunca deve questionar a existência deles ... ou qualquer outra coisa que tenha a mesma probabilidade de vir de sua imaginação que não pode ser testada e falsificada, então você pode querer reconsiderar o fato de que seu ser de escolha está realmente visitando você. 
188;Falácias pseudo-lógicas;;;;;;;;;
;;;;;;;;;;
189;falácia psicogenética;;;Inferir alguma razão psicológica pela qual um argumento é feito e, como resultado, assumir que é inválido.;A pessoa 1 apresenta o argumento X. A pessoa 1 fez o argumento X por causa da razão psicológica Y. Portanto, X não é verdadeiro.;Quanto mais extraordinário o argumento ou afirmação, mais razoável é supor que um efeito psicológico esteja envolvido. No entanto, mesmo nas reivindicações mais extraordinárias, o efeito deve ser apenas proposto, não presumido. Marge: Na noite passada, na cama, alienígenas me visitaram. Eles me paralisaram por cerca de 30 segundos enquanto estavam sobre mim, então eles desapareceram bem na frente dos meus olhos enquanto eu recuperava a capacidade de me mover e falar. Kristine: Isso soa como um caso clássico do que é chamado de alucinação hipnagógica com paralisia do sono. É um estado de sonho em que você não está dormindo ou acordado. Seu cérebro desliga sua capacidade de se mover e falar enquanto você está inconsciente durante um ciclo normal de sono, mas no caso de paralisia do sono, você mantém a consciência - mas apenas por um breve período. Portanto, as chances são de que você não foi realmente visitado por alienígenas.;;À medida que os gravadores de vídeo nos telefones celulares se tornaram mais onipresentes, os relatos de encontros com alienígenas caíram consideravelmente.;;
;;;;;;;;;;
190;Falácia da Mudança do Quantificador;mudança de quantificador ilícito;;Uma falácia de inverter a ordem de dois quantificadores.;Todo X tem um Y relacionado. Portanto, há algum Y relacionado a todo X.;;;;;Lembre-se de que um quantificador é uma expressão (por exemplo, todos, alguns) que indica o escopo de um termo ao qual está anexado. 
191;Falácia da Física Quântica;apelo à física quântica;;Usando a física quântica na tentativa de apoiar sua afirmação, quando de forma alguma sua afirmação está relacionada à física quântica. Pode-se também usar a estranheza dos princípios da física quântica para lançar dúvidas sobre as leis bem estabelecidas do mundo macro. Talvez a maior mente da física quântica, Richard Feynman, tenha dito uma vez: “Acho que posso dizer com segurança que ninguém entende a mecânica quântica”, e ele provavelmente está certo. As pessoas reconhecem que esta é talvez a área de estudo mais bizarra, paradoxal e incompreensível, que também é uma ciência respeitável. Portanto, se você conseguir conectar a verdade de seu argumento à física quântica, seria improvável que houvesse muitas pessoas que soubessem o suficiente sobre física quântica para afirmar que sua conexão é inválida. Assim, seu argumento ganha credibilidade por ignorância. A natureza misteriosa da física quântica é um terreno fértil para superstições, afirmações religiosas, “provas” de Deus, consciência universal e muitas outras afirmações infalsificáveis.;A física quântica apóia a ideia de que X é Y. Portanto, X é Y. (embora a física quântica não suporte tal coisa);Fazer uma afirmação científica sobre a física quântica, usando o método científico, não é falacioso.;;;;Pegue um livro introdutório sobre física quântica, não é apenas um assunto fascinante, mas você estará bem preparado para fazer as perguntas certas e expor essa falácia quando usado. 
192;Causa questionável;lógica borboleta, ignorar uma causa comum, negligenciar uma causa comum, confundir correlação e causalidade, confundir causa e efeito, causa falsa, terceira causa, falácia da terceira causa, justaposição [forma de], causalidade invertida/direção errada [forma de];cum hoc ergo propter hoc;Concluir que uma coisa causou outra, simplesmente porque estão regularmente associadas.;A é regularmente associado a B, portanto, A causa B.;Quando forte evidência é fornecida para causalidade, não é uma falácia.;;Para estabelecer a causalidade, você precisa mostrar três coisas: 1) que X veio antes de Y, 2) que a relação observada entre X e Y não aconteceu apenas por acaso e 3) que não há mais nada que explique a relação X então Y.;A falácia da justaposição é colocar dois itens/ideias juntos, implicando uma conexão causal, mas nunca afirmando que existe. É engraçado como sempre que você está por perto, o quarto cheira mal. Inverter a causalidade ou a direção errada é exatamente o que parece - ainda é uma causa falsa, mas o caso específico em que alguém afirma algo como o pôr do sol porque a noite está chegando.;
;;;;;;;;;;
193;Racionalização;dar desculpas;;Oferecer desculpas falsas ou inautênticas para nossa reivindicação, porque sabemos que os verdadeiros motivos são muito menos persuasivos ou mais embaraçosos de compartilhar, ou mais duros do que os falsos dados.;A razão A é dada para a reivindicação B, embora a razão A não seja a razão real.;É aceitável racionalizar para proteger os sentimentos de alguém? Vou deixar isso para você responder, percebendo que todas as situações são únicas.;;;;Sempre que possível, dê razões honestas declaradas de forma diplomática. 
194;arenque vermelho;além do ponto, desorientação [forma de], mudança de assunto, falsa ênfase, a defesa de Chewbacca, conclusão irrelevante, tese irrelevante, obscurecendo o assunto, ignorância da refutação;Ignoratio elenchi;Tentativa de redirecionar o argumento para outro problema ao qual a pessoa que está redirecionando possa responder melhor. Embora seja semelhante à falácia de evitar a questão, o arenque vermelho é um desvio deliberado da atenção com a intenção de tentar abandonar o argumento original.;O argumento A é apresentado pela pessoa 1. A pessoa 2 apresenta o argumento B. O argumento A é abandonado.;Usar uma pista falsa para desviar a atenção da pista falsa de seu oponente pode funcionar, mas dois erros fazem um certo?;;;Desorientação é um termo mais genérico para desviar a atenção de algo. Isso pode ser para fins de entretenimento, evitando constrangimento ou qualquer outro propósito, incluindo argumentação.;"Impressione seus amigos dizendo a eles que não existem espécies de peixes como """"arenque vermelho"""", em vez disso, refere-se a um peixe particularmente pungente - normalmente um arenque, mas nem sempre - que foi fortemente curado em salmoura e/ou fortemente defumado. """
195;Reductio ad Absurdum;reduzir ao absurdo;reductio ad absurdum;Um modo de argumentação ou uma forma de argumento em que uma proposição é refutada seguindo suas implicações logicamente para uma conclusão absurda. Argumentos que usam universais como “sempre”, “nunca”, “todos”, “ninguém”, etc., tendem a ser reduzidos a conclusões absurdas. A falácia está no argumento que pode ser reduzido ao absurdo - então, em essência, reductio ad absurdum é uma técnica para expor a falácia.;Assuma que P é verdadeiro. A partir dessa suposição, deduza que Q é verdadeiro. Além disso, deduza que Q é falso. Assim, P implica Q e não Q (uma contradição, que é necessariamente falsa). Portanto, o próprio P deve ser falso.;Certifique-se de ver a falácia do apelo aos extremos.;;;;
;;;;;;;;;;
196;Reductio ad Hitlerum;argumentum ad Hitlerum, jogando a carta nazista, carta de Hitler;reductio ad hitlerum;A tentativa de fazer um argumento análogo a Hitler ou ao partido nazista. Hitler é provavelmente a figura mais universalmente desprezada da história, então qualquer conexão com Hitler, ou suas crenças, pode (erroneamente) fazer com que outros vejam o argumento sob uma luz semelhante. No entanto, essa falácia está se tornando mais conhecida, assim como o fato de que, na maioria das vezes, é uma tentativa desesperada de invalidar a alegação de verdade do argumento por falta de um bom contra-argumento.;A pessoa 1 sugere que Y é verdadeiro. Hitler gostava de Y. Portanto, Y é falso. A pessoa 1 sugere que Y é verdadeiro. A retórica da Pessoa 1 soa um pouco como a de Hitler. Portanto, Y é falso.;às vezes pode valer a pena arriscar a falácia para evitar um desastre. Sr. presidente, posso apreciar seu desejo de fazer algumas mudanças na Casa Branca, mas esse novo gesto de mão que você está propondo que usemos para mostrar nossa lealdade a você é muito parecido com o que Hitler usou. Em uma nota semelhante, aquele bigode de Charlie Chaplin não funciona em você.;;o estilo de bigode de Hitler é conhecido como bigode de escova de dentes. Tornou-se famoso por comediantes como Charlie Chaplin e Oliver Hardy. Hitler mais tarde se tornou a pessoa mais associada ao estilo bigode e acabou com essa tendência da moda. Eu gostaria que Hitler também fosse conhecido por usar jeans mom.;;
;;;;;;;;;;
197;falácia de regressão;falácia regressiva;;Atribuir uma causa onde não existe nenhuma em situações onde existam flutuações naturais, deixando de levar em conta essas flutuações naturais.;B ocorreu depois de A (embora B flutue naturalmente). Portanto, A causou B.;Claro, se a “causa” é explicada como a regressão natural à média, então, de certa forma, não é falaciosa. Minha dor de cabeça passou porque é isso que as dores de cabeça acabam fazendo - elas são uma interrupção temporária na função normal do cérebro.;;Consultar um médico pode ter um efeito real no alívio da dor, mesmo que o médico não faça nada além de fornecer um ouvido compreensivo. Isso é conhecido como o contexto psicossocial da intervenção terapêutica e é frequentemente considerado parte do efeito placebo.;;
;;;;;;;;;;
198;Reificação;abstração, concretismo, falácia da concretude deslocada, hipostatização, falácia patética [forma de];;Quando uma abstração (crença abstrata ou construção hipotética) é tratada como se fosse um evento concreto, real ou entidade física -- quando uma ideia é tratada como se tivesse uma existência real.;A abstração X é tratada como se fosse concreta, um evento real ou uma entidade física. Como a abstração é vista como se fosse concreta, um evento real ou uma entidade física, a conclusão é verdadeira.;Na maioria dos casos, mesmo nos exemplos acima, eles são usados como artifícios retóricos. Quando a reificação é deliberada e inofensiva, e não usada como evidência para apoiar uma afirmação ou conclusão, ela não é falaciosa. É hora de agarrar meu futuro pelas bolas. O futuro é uma abstração. Não possui testículos. Se o fizesse, você provavelmente não iria querer agarrá-los porque seu futuro poderia processá-lo por má conduta sexual.;;a reificação é semelhante ao antropomorfismo, exceto que a reificação não tem a ver com as qualidades humanas.;A falácia patética é o tratamento de objetos inanimados como se tivessem sentimentos, pensamentos ou sensações humanas. Pense em xingar seu computador quando ele não fornecer os resultados esperados.;
;;;;;;;;;;
199;Privação Relativa;poderia ser pior, poderia ser melhor;;Tentar fazer com que um cenário pareça melhor ou pior, comparando-o com o melhor ou o pior cenário possível.;Cenário S é apresentado. O Cenário B é apresentado como o melhor caso. Portanto, o Cenário S não é tão bom. Cenário S é apresentado. O cenário B é apresentado como o pior caso. Portanto, o Cenário S é muito bom.;quando usado intencionalmente para manipular emoções (especialmente com boas intenções), não para argumentar sobre a razão, isso pode ser aceitável. Eu sei que você acabou de perder o emprego, mas pelo menos você ainda tem uma ótima educação e muita experiência, o que o ajudará a conseguir outro emprego.;;meu primeiro carro foi um Chevy Nova 1972 de baixa qualidade que comprei por US $ 50 no segundo ano do ensino médio. Foi quando aprendi pela primeira vez sobre correlação. O fato de eu dirigir aquele carro estava fortemente relacionado à minha falta de companhias femininas.;;
;;;;;;;;;;
200;Causalidade Retrógrada;;;Invocar a causa para eliminar o efeito ou invocar a fonte para aliviar o efeito da fonte.;X causa/é a fonte de Y. Para eliminar ou aliviar Y, faça mais de X.;Em alguns casos, pode-se não estar tentando eliminar o efeito, mas sim continuar o ciclo para algum propósito maior. Por exemplo, se alguém aprende a sentir culpa constante ao ir à igreja e é aliviado dessa culpa ao se confessar, pode encontrar significado no constante ritual de “limpeza espiritual”. Embora isso possa parecer um pensamento irracional para alguns, não se encaixaria nessa falácia.;;as pessoas são facilmente persuadidas a agir contra seus próprios interesses. Se agir contra seu próprio interesse for para algum propósito maior, o comportamento não seria considerado irracional.;;
;;;;;;;;;;
201;Falácia da Retidão;;;Supondo que só porque as intenções de uma pessoa são boas, ela tem a verdade ou os fatos do seu lado. Veja também a falácia da justiça própria.;A pessoa 1 fez a reivindicação X. A pessoa 1 tem boas intenções. Portanto, X é verdadeiro.;Isso se refere a fatos, não à verdade subjetiva. Podemos usar a ideia de retidão para concluir como nos sentimos em relação a uma pessoa.;;isso está relacionado ao viés cognitivo, o efeito halo.;;
;;;;;;;;;;
202;Falácia do direito ao dever;falácia dos direitos constitucionais;;"Quando alguém confunde uma razão para os seus direitos (constitucionais ou outros) com o que deve fazer. Isso é comum entre os ferrenhos defensores dos """"direitos"""" que não conseguem ver que os direitos não são o mesmo que cursos de ação ideais. Pode ser uma forma de tentar esconder o fato de que o """"deveria"""" é baseado em valores morais subjetivos (ou pelo menos em valores que não são compartilhados pelo oponente) ao invés de uma lei mais objetiva à qual praticamente todos reconhecem. ";A pessoa A não deveria ter feito X. A pessoa A tinha todo o direito de fazer X, portanto, a pessoa A deveria ter feito X.;"quando os valores de alguém estão de acordo com os direitos, então afirmar que alguém """"deveria"""" exercer seus direitos não é falacioso - desde que a razão dada não tenha a ver com direitos: Eu sinto que é moralmente errado usar um MAC, portanto, devo falar contra os usuários de MAC, e sim, é meu direito constitucional fazê-lo. ";;;;Só porque você tem o direito de ser um idiota galáctico, não significa que você deva. 
203;bode expiatório;;;Culpar injustamente uma pessoa impopular ou grupo de pessoas por um problema ou uma pessoa ou grupo que é um alvo fácil para tal culpa.;Ninguém gosta ou se preocupa com X. Portanto, X é o culpado por Y.;Não há exceção quando as pessoas são injustamente culpadas.;;o bode expiatório atende a uma profunda necessidade psicológica de justiça ou, mais precisamente, a crença de que a justiça foi feita.;;
;;;;;;;;;;
204;Atenção seletiva;;;Concentrar sua atenção em certos aspectos do argumento enquanto ignora completamente ou omite outras partes. Isso geralmente resulta em refutações irrelevantes, falácia do espantalho e argumentos desnecessariamente prolongados.;A informação é apresentada.Response aborda apenas algumas das informações, ignorando completamente o restante.;Ignorar informações irrelevantes é bom ao avaliar argumentos. A chave é saber o que é irrelevante.;;a atenção seletiva é principalmente um viés cognitivo, pois ocorre subconscientemente. Torna-se uma falácia quando aparece na argumentação.;;
;;;;;;;;;;
205;Falácia da Autojustiça;;;Assumindo que só porque suas intenções são boas, você tem a verdade ou os fatos do seu lado. Veja também a falácia da justiça.;Você faz a reivindicação X. Você tem boas intenções. Portanto, X é verdadeiro.;Isso se refere a fatos, não à verdade subjetiva. Podemos usar a ideia de retidão para concluir como nos sentimos sobre algo ou alguém. Por exemplo, Jenni: Você considera um feto tão valioso quanto um ser humano? Ricki: Não, porque eu não sou um monstro e nunca sugeriria que matar um ser humano indesejado está bem.;;O hipócrita é definido como tendo ou caracterizado por uma certeza, especialmente infundada, de que alguém é totalmente correto ou moralmente superior. A falácia da justiça própria segue uma definição mais genérica de estar correto por causa de “boas intenções”.;;
;;;;;;;;;;
206;Argumento de autovedação;argumento vazio;;Um argumento ou posição é auto-selante se e somente se nenhuma evidência puder ser apresentada contra ele, não importa o quê.;A alegação X é feita. A razão Y é dada para a reivindicação X. A razão Y não pode ser refutada.;Manter crenças que são infalsificáveis não é falacioso, especialmente quando declarado como crenças ou opiniões. Isso se torna falacioso quando uma afirmação infalsificável é apresentada como evidência na argumentação.;;;;Perceba que a maioria das crenças supersticiosas estão centradas em auto-selantes ou argumentos vazios, é por isso que tantas pessoas se recusam a abandonar as crenças supersticiosas - porque não podem ser provadas como falsas. 
207;Deslocamento do ônus da prova;ônus da prova [conceito geral], falácia do ônus da prova, ônus da prova deslocado, inversão do ônus da prova;onus probandi;Fazer uma afirmação que precisa de justificativa e depois exigir que o oponente justifique o contrário da afirmação. O ônus da prova é um conceito jurídico e filosófico com diferenças em cada domínio. No debate cotidiano, o ônus da prova geralmente recai sobre a pessoa que faz a afirmação, mas também pode recair sobre a pessoa que nega um fato ou teoria bem estabelecida. Como outras questões que não são preto e branco, há casos em que isso é claramente falacioso e outros que não são tão claros.;A pessoa 1 está reivindicando Y, o que requer justificativa. A pessoa 1 exige que a pessoa 2 justifique o oposto de Y. A pessoa 2 recusa ou é incapaz de cumprir. Portanto, Y é verdadeiro.;Novamente, a questão de quem tem o ônus da prova nem sempre é tão simples quanto demonstrado nesses exemplos. Muitas vezes, isso é um argumento em si.;;;;Se possível, justifique seu argumento com evidências, mesmo que você não tenha o ônus da prova. A única vez que você pode não querer fazer isso é quando dá credibilidade a uma acusação ou alegação ultrajante. 
208;calçadeira;;;O processo de encaixar à força algum assunto atual na agenda pessoal, política ou religiosa de alguém. Muitas pessoas não estão cientes de como é fácil fazer com que algo pareça uma confirmação de uma afirmação após o fato, especialmente se a fonte da confirmação for algo em que já acreditam, como profecias bíblicas, previsões psíquicas, horóscopos astrológicos, fortuna biscoitos e muito mais.;Diz-se que o evento atual X está relacionado à agenda Y.A agenda Y não tem conexão racional com o evento atual X.;explicar eventos é legítimo quando a razão está sendo usada – e às vezes pode realmente se encaixar em sua agenda ideológica.;;todos os sites de notícias com teorias malucas da conspiração tendem a ser horrivelmente projetados? A Lei de Haig afirma: “O horror do design de um site é diretamente proporcional à insanidade de seu conteúdo e criador”.;;
;;;;;;;;;;
209;ladeira escorregadia;;;"Quando um primeiro evento relativamente insignificante é sugerido para levar a um evento mais significativo, que por sua vez leva a um evento mais significativo, e assim por diante, até que algum evento significativo final seja alcançado, onde a conexão de cada evento não é apenas injustificado, mas a cada passo torna-se cada vez mais improvável. Muitos eventos geralmente estão presentes nessa falácia, mas apenas dois são realmente necessários - geralmente conectados por """"a próxima coisa que você sabe ..."""" ";Se A, então B, então C, ... então finalmente Z!;Quando uma cadeia de eventos tem uma relação inevitável de causa e efeito, como em uma certeza matemática, lógica ou física, não é uma falácia.;;;;O conceito de “dia ruim” faz parte dessa falácia. Você acorda de manhã e descobre que está sem café. A partir daí, você falaciosamente raciocina que isso significa que você ficará mal-humorado, atrasado para o trabalho, atrasado o dia todo no trabalho, depois terá que ficar até tarde, perderá o jantar com a família, causará mais atrito em casa etc. verdade se você agir como se fosse verdade. É claro que, com uma atitude já ruim, você olha para trás no dia, bloqueia o bom e chafurda no ruim, só para poder dizer a si mesmo que estava certo o tempo todo sobre ter um “dia ruim”. Não deixe isso acontecer. 
210;Petição Especial;;;Aplicar padrões, princípios e/ou regras a outras pessoas ou circunstâncias, isentando a si mesmo ou a certas circunstâncias dos mesmos critérios críticos, sem fornecer justificativa adequada. A súplica especial geralmente é resultado de fortes crenças emocionais que interferem na razão.;Se X então Y, mas não quando prejudica minha posição.;“Justificativa adequada” é subjetiva e pode ser argumentada.;;;;se você for acusado de petição especial, reserve um tempo para considerar honestamente se a acusação é justificada. Essa é uma falácia fácil de detectar quando os outros a tornam, mas difícil de detectar quando nós a criamos. 
211;Spin Doctoring;girando;;Apresentar informações de maneira enganosa que resulta em outros interpretando as informações de uma forma que não reflete a realidade, mas é como você deseja que as informações sejam interpretadas.;X representa a realidade. A informação é apresentada de tal forma que Y parece representar a realidade.;São situações em que não há verdade objetiva para uma visão e os dados podem ser vistos de várias maneiras, como a clássica pergunta “o copo está meio cheio ou meio vazio”.;;;;considere os preconceitos da fonte. Isso ajudará na detecção do spin doctoring. 
212;falácia espiritual;desculpa espiritual;;Insistir que algo que deveria ser literal é na verdade “espiritual” como uma explicação ou justificativa para algo que de outra forma não caberia em uma explicação.;X não faz sentido, portanto, X foi concebido em um sentido “espiritual”.;Não é uma falácia quando é especificamente referido como “espiritual”. “e bebeu da mesma bebida espiritual, pois eles beberam da rocha espiritual que os acompanhava, e essa rocha era Cristo. (1 Cor 10:4);;;;Da próxima vez que você for parado por excesso de velocidade, diga ao policial que você estava apenas acelerando “espiritualmente”. Veja se isso funciona. 
213;Falácia dos holofotes;;;Assumir que a cobertura da mídia de uma determinada classe ou categoria é representativa da classe ou categoria como um todo.;A mídia tem coberto X bastante, descrevendo-o como Y. Portanto, X pode ser descrito como Y.;A cobertura completa de uma classe pequena e gerenciável, por um meio de comunicação imparcial, pode ser representativa de toda a classe.;;;;Seja muito seletivo quanto aos tipos de programas de “notícias” que você assiste. 
214;Declaração de conversão;;;aceitar a veracidade de uma afirmação com base em uma história de conversão sem considerar nenhuma evidência da veracidade da afirmação.;Eu costumava acreditar em X. Portanto, X está errado.;pode ser o caso em que a pessoa com a história de conversão tenha algum conhecimento ou experiência direta relacionada à reivindicação, portanto, sua história de conversão é uma evidência razoável da veracidade da reivindicação. Eu costumava pensar que a Terra era plana, então Elon Musk me levou para a estação espacial em uma de suas naves. Não sou mais um terraplanista e não posso acreditar em como fui idiota ouvindo vídeos do YouTube de caras de 40 anos morando no porão dos pais por causa da NASA.;;;;Lembre-se de não confundir as interpretações das pessoas sobre suas experiências como experiências reais. As pessoas que não acreditavam em alienígenas visitando a Terra e mudaram de ideia com base em “alienígenas os visitando em seus sonhos” quase certamente estão interpretando mal suas experiências. 
215;estereotipagem;;;As crenças gerais que usamos para categorizar pessoas, objetos e eventos enquanto assumimos que essas crenças são generalizações precisas de todo o grupo.;Todos os X têm a propriedade Y (sendo isso uma caracterização, não um fato). Z  é um X. Portanto, Z tem a propriedade Y.;Dados estatísticos podem revelar propriedades de um grupo que são mais comuns do que em outros grupos, o que pode afetar a probabilidade de qualquer membro individual do grupo ter essa propriedade, mas nunca podemos supor que todos os membros do grupo tenham essa propriedade.;;;;Lembre-se de que as pessoas são indivíduos acima de serem membros de grupos ou categorias. 
216;Falácia do conceito roubado;;;Exigir a verdade de algo que você está simultaneamente tentando refutar.;A pessoa 1 está tentando refutar X.X é obrigada a refutar X.;ironia intencional.;;a falácia das não-falácias é a crença de que as falácias não existem (na verdade, não).;;
;;;;;;;;;;
217;falácia do palhaço;;;Substituir a posição ou argumento real de uma pessoa por uma versão distorcida, exagerada ou deturpada da posição do argumento.;A pessoa 1 faz a reivindicação Y. A pessoa 2 reafirma a afirmação da pessoa 1 (de uma forma distorcida). A pessoa 2 ataca a versão distorcida da afirmação. Portanto, a afirmação Y é falsa.;Às vezes, um oponente pode não querer expandir as implicações de sua posição, portanto, fazer suposições pode ser a única maneira de fazer com que o oponente aponte que sua interpretação não é precisa, então ele será forçado a esclarecer .;;;;Adquira o hábito de controlar o argumento. O oposto do espantalho é referido como o homem de aço, que é uma técnica produtiva na argumentação onde aquele que avalia o argumento faz o argumento mais forte para o argumento, assumindo as melhores intenções do interlocutor. Essa técnica evita brigas inúteis e que desperdiçam tempo e demonstra respeito tanto pelo interlocutor quanto pelo processo de argumentação crítica. Considere o seguinte diálogo: Johan: A esquerda progressista está tornando mais difícil para mim votar azul nas próximas eleições.Sebastian: Por que isso?Johan: Tem a ver principalmente com o endosso dos distúrbios. dizendo que o establishment democrático parece apoiar os tumultos em vez de condená-los? Johan: Sim, é exatamente isso. Nesse ponto, Sebastian pode apresentar um caso para explicar por que o argumento de Johan falha - seu argumento real. Sebastian provavelmente também será levado mais a sério por Johan, já que demonstrou boa vontade em sua tentativa de retratar com precisão o argumento de Johan. 
218;Estilo sobre Substância;argumento por slogan [forma de], pensamento clichê - ou clichê de terminação de pensamento, argumento por rima [forma de], argumento por linguagem poética [forma de];;Quando o argumentador embeleza o argumento com linguagem ou retórica convincente e/ou estética visual. Isso vem em muitas formas, conforme descrito abaixo. “Se soa bem ou parece bom, deve estar certo!”;A pessoa 1 faz a reivindicação Y. A reivindicação Y soa cativante. Portanto, a afirmação Y é verdadeira.;Linguagem ou retórica convincentes podem ser úteis quando usadas em conjunto com evidências ou afirmações fortes.;;;;lembre-se de que para cada ditado poético existe outro com significado oposto. Eles raramente fazem bons argumentos. Variações: O argumento da falácia do slogan é quando um slogan (frase cativante) é considerado verdadeiro porque soa bem e podemos estar acostumados a ouvi-lo, por exemplo, “Coca é a coisa real!” Adesivos de para-choque são ótimos exemplos de argumento por slogan: “Nasceu de novo? Desculpe-me por acertar da primeira vez. O pensamento clichê é a falácia quando ditados como “não deixe pedra sobre pedra” são aceitos como verdade, independentemente da situação – especialmente se tomados literalmente. Quando a linguagem poética é usada em um argumento como razão ou evidência para a veracidade da conclusão, o argumento por falácia da linguagem poética é cometido. O argumento por rima usa palavras que rimam para tornar a proposição mais atraente. Funciona... não me pergunte como, mas funciona (“se não servir, tem que absolver”). As rimas tendem a ter bastante poder de persuasão, não importa o quão falsas possam ser. A melhor defesa contra esse tipo de retórica falaciosa é um bom contra-ataque usando a mesma falácia. Quem sentiu o cheiro, tratou! Quem negou, forneceu! 
219;falácia subjetivista;falácia relativista;;Afirmar que algo é verdadeiro para uma pessoa, mas não para outra, quando, de fato, é verdadeiro para todos (objetivo), conforme demonstrado por evidências empíricas.;A pessoa 1 afirma que Y é verdadeiro. A pessoa 2 afirma que Y é verdadeiro para algumas pessoas, mas não para todos (mesmo que a evidência empírica demonstre o contrário).;Muitas coisas são realmente verdadeiras ou falsas, dependendo da pessoa à qual a regra pode ou não se aplicar. Embora Twinkies possam ser horríveis para você, eu os acho deliciosos - sol assado e esponjoso com um centro branco, cremoso e semelhante a uma nuvem, com o poder de fazer qualquer problema desaparecer - mesmo que apenas por um breve e mágico momento.;;;;Fique longe de Twinkies. 
220;Suporte subvertido;;;A tentativa de explicar algum fenômeno que não ocorre de fato ou não há evidências de que ocorra. É uma forma de petição de princípio.;X acontece por causa de Y (quando X nem mesmo acontece);Se o argumento for precedido de uma declaração de que o fenômeno ocorre, então o que seria o suporte subvertido é simplesmente uma razão dada. O firmamento, uma estrutura semelhante a uma tenda que impedia que as “águas de cima” inundassem a terra conforme descrito na Bíblia, outrora cobria a terra. Não está mais lá hoje porque foi destruído durante o dilúvio de Noé.;;;;O exagero é uma técnica arriscada que você deseja evitar. Por um lado, pode tornar seu argumento mais convincente (tecnicamente, por deturpar a verdade). Por outro lado, se você for criticado por seu exagero, isso prejudicará a credibilidade de seu argumento, bem como sua própria credibilidade. 
221;Falácia do custo irrecuperável;argumento da inércia, falácia do acordo, falácia do fim do trabalho;;Raciocínio de que o investimento adicional é justificado pelo fato de que os recursos já investidos serão perdidos de outra forma, não levando em consideração as perdas globais envolvidas no investimento adicional.;X já foi investido no projeto Y. Z mais investimento seria necessário para concluir o projeto Y, caso contrário X será perdido. Portanto, Z é justificado.;Se uma avaliação cuidadosa dos resultados hipotéticos de investimento contínuo versus aceitação de perdas atuais e cessação de todos os investimentos adicionais tiver sido feita, a escolha do primeiro não seria falaciosa.;;;;Existe alguma parte da sua vida em que você continua fazendo investimentos ruins porque tem medo de perder o que já foi investido? Faça alguma coisa sobre isso. 
